district,locality,price_raw,price_num,area_raw,area_sqft,price_per_sqft,price_per_sqft_calc,cents,price_per_cent
kottayam,Changanacherry,₹15 Lac,1500000,"4,356 sqft",4356,,344.3526171,10,150000
kottayam,Sreekandamangalam,₹87.5 Lac,8750000,"15,246 sqft",15246,,573.9210285,35,250000
kottayam,Ettumanoor,₹4 Lac,400000,"3,920 sqft",3920,,102.0408163,8.999081726,44448.97959
kottayam,Mundakayam,₹40 Lac,4000000,"4,356 sqft",4356,,918.2736455,10,400000
kottayam,Ramapuram,₹80 Lac,8000000,"8,712 sqft",8712,,918.2736455,20,400000
kottayam,Vaikom,₹48 Lac,4800000,"10,454 sqft",10454,,459.1543907,23.99908173,200007.6526
kottayam,Nedumkunnam,₹1 Lac,100000,"53,578 sqft",53578,,1.866437717,122.9981635,813.0202695
kottayam,Vaikom,₹1.4 Cr,14000000,"6,098 sqft",6098,,2295.8347,13.99908173,1000065.595
kottayam,Kanjikuzhi,₹40 Lac,4000000,"4,356 sqft",4356,,918.2736455,10,400000
kottayam,Kadappoor,₹1.6 Lac,160000,32 sqft,32,,5000,0.073461892,2178000
kottayam,Changanacherry,₹30 Lac,3000000,"13,068 sqft",13068,,229.5684114,30,100000
kottayam,Vaikom,₹40 Lac,4000000,"3,615 sqft",3615,,1106.500692,8.298898072,481991.7012
kottayam,Koorali,₹2.5 Lac,250000,"10,018 sqft",10018,,24.95508085,22.99816345,10870.43322
kottayam,Puthuppally,₹2 Lac,200000,"5,227 sqft",5227,,38.26286589,11.99954086,16667.30438
kottayam,Kaduthuruthy,₹24 Lac,2400000,"7,405 sqft",7405,,324.1053342,16.99954086,141180.2836
kottayam,Manimala,₹15 Lac,1500000,"4,356 sqft",4356,,344.3526171,10,150000
kottayam,Kothanalloor,₹1.05 Cr,10500000,"30,492 sqft",30492,,344.3526171,70,150000
kottayam,Changanacherry,₹1.2 Cr,12000000,"35,283 sqft",35283,,340.1071337,80.99862259,148150.6675
kottayam,Kuravilangad,₹25 Lac,2500000,"10,890 sqft",10890,,229.5684114,25,100000
kottayam,Kuravilangad,₹30 Lac,3000000,"10,890 sqft",10890,,275.4820937,25,120000
kottayam,Nattakom,₹77.36 Lac,7736000,"7,487 sqft",7487,,1033.257647,17.18778696,450087.0309
kottayam,Punnavely,₹2.2 Cr,22000000,"1,74,240 sqft",174240,,126.2626263,400,55000
kottayam,Pala,₹29 Lac,2900000,"12,632 sqft",12632,,229.5756808,28.99908173,100003.1666
kottayam,Kuruppanthara,₹25 Lac,2500000,"7,405 sqft",7405,,337.6097232,16.99954086,147062.7954
kottayam,maryland,₹60 Lac,6000000,"43,560 sqft",43560,,137.7410468,100,60000
kottayam,Ettumanoor,₹2 Cr,20000000,624 sqft,624,,32051.28205,1.432506887,13961538.46
kottayam,Palai,₹9.9 Lac,990000,"4,791 sqft",4791,,206.6374452,10.99862259,90011.27113
malappuram,Vettilappara,₹1.29 Cr,12900000,"13,068 sqft",13068,,987.144169,30,430000
malappuram,Manjeri,₹1.89 Cr,18900000,"23,522 sqft",23522,,803.5031035,53.99908173,350005.9519
malappuram,Vallikkunnu,₹3.7 Cr,37000000,"11,674 sqft",11674,,3169.436354,26.79981635,1380606.476
malappuram,Morayur,₹1.15 Cr,11500000,"16,988 sqft",16988,,676.9484342,38.99908173,294878.7379
malappuram,Pulikkal,₹34 Lac,3400000,"3,528 sqft",3528,,963.7188209,8.099173554,419795.9184
malappuram,Chungathara,₹1 Cr,10000000,"43,560 sqft",43560,,229.5684114,100,100000
malappuram,Manjeri,₹84.8 Lac,8480000,"6,969 sqft",6969,,1216.817334,15.99862259,530045.6307
malappuram,Edappal,₹4.5 Cr,45000000,"65,340 sqft",65340,,688.7052342,150,300000
malappuram,Manjeri Kavumpuram,₹55 Lac,5500000,"5,227 sqft",5227,,1052.228812,11.99954086,458350.8705
malappuram,Perinthalmanna,₹40 Lac,4000000,"10,890 sqft",10890,,367.3094582,25,160000
malappuram,Wandoor,₹96 Lac,9600000,"34,848 sqft",34848,,275.4820937,80,120000
malappuram,Karulai,₹1 Cr,10000000,"31,798 sqft",31798,,314.4851877,72.99816345,136989.7478
malappuram,Perumbadappu,₹45 Lac,4500000,"4,356 sqft",4356,,1033.057851,10,450000
malappuram,Mankada Pallipuram,₹97.5 Lac,9750000,"28,314 sqft",28314,,344.3526171,65,150000
malappuram,Kuttippuram,₹60.5 Lac,6050000,"23,958 sqft",23958,,252.5252525,55,110000
malappuram,Melattur,₹22.2 Lac,2220000,"5,227 sqft",5227,,424.7178114,11.99954086,185007.0786
malappuram,Shanti Nagar,₹2.4 Cr,24000000,"34,848 sqft",34848,,688.7052342,80,300000
malappuram,Shanti Nagar,₹1.4 Cr,14000000,"8,712 sqft",8712,,1606.97888,20,700000
malappuram,Moonniyur,₹45 Lac,4500000,"8,712 sqft",8712,,516.5289256,20,225000
malappuram,Kalikavu,₹11.5 Lac,1150000,"5,553 sqft",5553,,207.0952638,12.74793388,90210.69692
malappuram,Perinthalmanna,₹2.35 Lac,235000,"10,000 sqft",10000,,23.5,22.95684114,10236.6
malappuram,Karulai,₹75 Lac,7500000,"13,068 sqft",13068,,573.9210285,30,250000
malappuram,Thenhipalam kadakkattu para road villunniyal,₹45 Lac,4500000,"4,356 sqft",4356,,1033.057851,10,450000
malappuram,Vaniyambalam,₹30 Lac,3000000,"6,098 sqft",6098,,491.9645786,13.99908173,214299.7704
malappuram,Perinthalmanna,₹7 Lac,700000,"11,761 sqft",11761,,59.51874841,26.99954086,25926.36681
malappuram,Ponnani,₹35 Lac,3500000,"1,524 sqft",1524,,2296.587927,3.49862259,1000393.701
malappuram,Nilambur,₹31.5 Lac,3150000,"4,573 sqft",4573,,688.8257162,10.49816345,300052.482
malappuram,Trikkalangode,₹45.5 Lac,4550000,"5,662 sqft",5662,,803.6029671,12.99816345,350049.4525
malappuram,Nilambur,₹10 Lac,1000000,"4,356 sqft",4356,,229.5684114,10,100000
malappuram,Melmuri,₹3.5 Cr,35000000,"13,939 sqft",13939,,2510.940527,31.99954086,1093765.693
malappuram,Perinthalmanna,₹65 Lac,6500000,"8,712 sqft",8712,,746.097337,20,325000
malappuram,Mampad,₹1.5 Lac,150000,"34,848 sqft",34848,,4.304407713,80,1875
malappuram,Edavanna,₹87.5 Lac,8750000,"1,08,900 sqft",108900,,80.34894399,250,35000
malappuram,Edappal,₹92 Lac,9200000,"20,037 sqft",20037,,459.1505714,45.99862259,200005.9889
malappuram,Mampad,₹88 Lac,8800000,"17,424 sqft",17424,,505.0505051,40,220000
malappuram,Vattamkulam,₹2.88 Cr,28800000,"41,817 sqft",41817,,688.7151159,95.99862259,300004.3045
malappuram,Wandoor,₹30 Lac,3000000,"6,534 sqft",6534,,459.1368228,15,200000
malappuram,Edappal,₹1 Cr,10000000,"34,848 sqft",34848,,286.9605142,80,125000
malappuram,Perinthalmanna,₹3.5 Cr,35000000,"1,41,570 sqft",141570,,247.22752,325,107692.3077
malappuram,,₹2 Cr,20000000,"9,801 sqft",9801,,2040.608101,22.5,888888.8889
malappuram,Pathirippadam,₹2.1 Cr,21000000,"45,738 sqft",45738,,459.1368228,105,200000
malappuram,Thenhipalam,₹1.25 Cr,12500000,"21,780 sqft",21780,,573.9210285,50,250000
malappuram,Cherukara,₹32 Lac,3200000,"6,969 sqft",6969,,459.1763524,15.99862259,200017.2191
malappuram,Perinthalmanna,₹27 Lac,2700000,"6,207 sqft",6207,,434.9927501,14.24931129,189482.842
malappuram,Tirurangadi,₹6.6 Cr,66000000,"32,234 sqft",32234,,2047.527455,73.99908173,891902.9596
malappuram,Tirur,₹2 Cr,20000000,"6,621 sqft",6621,,3020.691738,15.19972452,1315813.321
malappuram,Karulai,₹1 Cr,10000000,"4,138 sqft",4138,,2416.62639,9.499540863,1052682.455
malappuram,Vattamkulam,₹80 Lac,8000000,"10,89,00,000 sqft",108900000,,0.073461892,250000,32
malappuram,Vengara,₹87.75 Lac,8775000,"11,761 sqft",11761,,746.1100247,26.99954086,325005.5267
malappuram,Naduvattom,₹70 Lac,7000000,"10,890 sqft",10890,,642.7915519,25,280000
malappuram,Down Hill,₹1.95 Cr,19500000,"13,068 sqft",13068,,1492.194674,30,650000
malappuram,Naduvattom,₹3 Cr,30000000,"7,000 sqft",7000,,4285.714286,16.0697888,1866857.143
malappuram,Vattamkulam,₹3 Cr,30000000,"21,780 sqft",21780,,1377.410468,50,600000
malappuram,Maranchery,₹60 Lac,6000000,"8,712 sqft",8712,,688.7052342,20,300000
malappuram,Wandoor,₹25 Lac,2500000,"19,602 sqft",19602,,127.5380063,45,55555.55556
malappuram,Tirurangadi,₹1.3 Cr,13000000,"8,712 sqft",8712,,1492.194674,20,650000
malappuram,Perinthalmanna,₹1.55 Cr,15500000,"28,749 sqft",28749,,539.1491878,65.99862259,234853.3862
malappuram,Perinthalmanna,₹1.55 Cr,15500000,"28,749 sqft",28749,,539.1491878,65.99862259,234853.3862
malappuram,Edakkara,₹34 Lac,3400000,"17,424 sqft",17424,,195.1331497,40,85000
malappuram,Near Village Office,₹40 Lac,4000000,"4,356 sqft",4356,,918.2736455,10,400000
malappuram,Melattur,₹2 Cr,20000000,"78,408 sqft",78408,,255.0760127,180,111111.1111
malappuram,Ramapuram Town,₹1.1 Cr,11000000,"14,505 sqft",14505,,758.3591865,33.29889807,330341.2616
malappuram,Thenhipalam,₹27.5 Lac,2750000,"4,791 sqft",4791,,573.9929034,10.99862259,250031.3087
malappuram,Angadipuram,₹30 Lac,3000000,"12,196 sqft",12196,,245.9822893,27.99816345,107149.8852
malappuram,Wandoor,₹2 Lac,200000,"8,712 sqft",8712,,22.95684114,20,10000
malappuram,Tirur,₹88 Lac,8800000,"9,583 sqft",9583,,918.2928102,21.99954086,400008.3481
malappuram,Manjeri,₹85 Lac,8500000,85 sqft,85,,100000,0.19513315,43560000
malappuram,Pilakkal,₹44 Lac,4400000,"4,791 sqft",4791,,918.3886454,10.99862259,400050.0939
malappuram,Wandoor,₹1.6 Cr,16000000,"19,710 sqft",19710,,811.7706748,45.24793388,353607.3059
malappuram,Perinthalmanna,₹25 Lac,2500000,"8,712 sqft",8712,,286.9605142,20,125000
malappuram,Vadakkemanna,₹2 Lac,200000,42 sqft,42,,4761.904762,0.096418733,2074285.714
malappuram,kodatttty,₹12 Lac,1200000,162 sqft,162,,7407.407407,0.371900826,3226666.667
malappuram,Pandikkad,₹1 Cr,10000000,"6,098 sqft",6098,,1639.881929,13.99908173,714332.5681
malappuram,Up Hill,₹49 Lac,4900000,"3,049 sqft",3049,,1607.08429,6.999540863,700045.9167
malappuram,Alamcode,₹2 Cr,20000000,"43,560 sqft",43560,,459.1368228,100,200000
malappuram,Valanchery,₹35 Lac,3500000,"4,79,160 sqft",479160,,7.304449453,1100,3181.818182
malappuram,Karipur,₹4.25 Cr,42500000,"8,712 sqft",8712,,4878.328742,20,2125000
malappuram,Thenhipalam,₹50 Lac,5000000,"9,583 sqft",9583,,521.7572785,21.99954086,227277.4705
malappuram,Valanchery,₹1.2 Cr,12000000,"13,068 sqft",13068,,918.2736455,30,400000
malappuram,Perinthalmanna,₹5 Lac,500000,"4,356 sqft",4356,,114.7842057,10,50000
malappuram,Vaniyambalam,₹14 Lac,1400000,"3,920 sqft",3920,,357.1428571,8.999081726,155571.4286
malappuram,kizhature,₹2 Cr,20000000,"69,696 sqft",69696,,286.9605142,160,125000
malappuram,Melattur,₹2 Cr,20000000,"69,696 sqft",69696,,286.9605142,160,125000
malappuram,Perinthalmanna,₹12 Lac,1200000,"4,356 sqft",4356,,275.4820937,10,120000
malappuram,Tavanur,₹33 Lac,3300000,20 sqft,20,,165000,0.045913682,71874000
malappuram,Pulikkal,₹90 Lac,9000000,"7,840 sqft",7840,,1147.959184,17.99816345,500051.0204
malappuram,Melattur,₹85 Lac,8500000,"6,098 sqft",6098,,1393.899639,13.99908173,607182.6828
malappuram,Perinthalmanna,₹1.6 Cr,16000000,"13,939 sqft",13939,,1147.858526,31.99954086,500007.1741
malappuram,Idimuzhikkal,₹22.5 Lac,2250000,"2,178 sqft",2178,,1033.057851,5,450000
malappuram,Ponnani,₹1 Cr,10000000,"10,454 sqft",10454,,956.5716472,23.99908173,416682.6095
malappuram,Perinthalmanna,₹3.2 Lac,320000,"10,454 sqft",10454,,30.61029271,23.99908173,13333.8435
malappuram,Perinthalmanna,₹1 Cr,10000000,"21,780 sqft",21780,,459.1368228,50,200000
malappuram,Ariyallur,₹45 Lac,4500000,"4,356 sqft",4356,,1033.057851,10,450000
malappuram,Tanur,₹11.6 Lac,1160000,"1,555 sqft",1555,,745.9807074,3.569788797,324949.1961
malappuram,Tirur,₹80 Lac,8000000,"9,147 sqft",9147,,874.6036952,20.99862259,380977.3696
malappuram,Perinthalmanna,₹13 Lac,1300000,"7,840 sqft",7840,,165.8163265,17.99816345,72229.59184
malappuram,Manjeri,₹10 Lac,1000000,"5,662 sqft",5662,,176.6160367,12.99816345,76933.9456
malappuram,Elamkulam,₹2 Lac,200000,"87,120 sqft",87120,,2.295684114,200,1000
malappuram,Ponnani,₹70 Lac,7000000,"5,445 sqft",5445,,1285.583104,12.5,560000
malappuram,Angadipuram,₹21 Lac,2100000,"3,049 sqft",3049,,688.75041,6.999540863,300019.6786
malappuram,Pulikkal,₹65 Lac,6500000,"10,018 sqft",10018,,648.8321022,22.99816345,282631.2637
malappuram,Manjeri,₹6 Lac,600000,"2,613 sqft",2613,,229.6211251,5.99862259,100022.9621
malappuram,Maranchery,₹15 Lac,1500000,"2,178 sqft",2178,,688.7052342,5,300000
malappuram,Parappanangadi,₹1.5 Cr,15000000,"5,227 sqft",5227,,2869.714942,11.99954086,1250047.829
malappuram,Tanur,₹1.8 Cr,18000000,"20,500 sqft",20500,,878.0487805,47.06152433,382478.0488
malappuram,Maranchery,₹1.76 Cr,17600000,"13,939 sqft",13939,,1262.644379,31.99954086,550007.8915
malappuram,Nilambur,₹1.13 Cr,11300000,"4,473 sqft",4473,,2526.268723,10.26859504,1100442.656
malappuram,Anakkayam,₹48 Lac,4800000,"8,276 sqft",8276,,579.9903335,18.99908173,252643.7893
malappuram,Tuvvur,₹1.35 Cr,13500000,"1,30,680 sqft",130680,,103.3057851,300,45000
malappuram,Tirur,₹18 Cr,180000000,"43,560 sqft",43560,,4132.231405,100,1800000
malappuram,Sector A,₹1.2 Cr,12000000,"5,227 sqft",5227,,2295.771953,11.99954086,1000038.263
malappuram,Tanur,₹62.5 Lac,6250000,"10,890 sqft",10890,,573.9210285,25,250000
malappuram,Kadampuzha,₹17 Lac,1700000,"2,178 sqft",2178,,780.5325987,5,340000
malappuram,Parappanangadi,₹36 Lac,3600000,"7,840 sqft",7840,,459.1836735,17.99816345,200020.4082
malappuram,Tuvvur,₹15 Lac,1500000,"5,227 sqft",5227,,286.9714942,11.99954086,125004.7829
malappuram,Tuvvur,₹13 Lac,1300000,"5,227 sqft",5227,,248.7086283,11.99954086,108337.4785
malappuram,Melmuri,₹67.25 Lac,6725000,"4,356 sqft",4356,,1543.847567,10,672500
malappuram,Karinkallathani,₹13 Lac,1300000,"4,356 sqft",4356,,298.4389348,10,130000
malappuram,Perinthalmanna,₹60 Lac,6000000,"34,848 sqft",34848,,172.1763085,80,75000
malappuram,Perinthalmanna,₹1.8 Lac,180000,"3,049 sqft",3049,,59.03574943,6.999540863,25715.97245
malappuram,Thenhipalam,₹3 Cr,30000000,"8,712 sqft",8712,,3443.526171,20,1500000
malappuram,Puthukode,₹89.7 Lac,8970000,"10,018 sqft",10018,,895.3883011,22.99816345,390031.1439
palakkad,Chittur,₹2 Cr,20000000,"43,560 sqft",43560,,459.1368228,100,200000
palakkad,Kulappulli,₹34 Lac,3400000,"2,831 sqft",2831,,1200.98905,6.499081726,523150.8301
palakkad,Vellinezhi,₹1 Cr,10000000,"52,272 sqft",52272,,191.3070095,120,83333.33333
palakkad,Koppam,₹70 Cr,700000000,"7,84,080 sqft",784080,,892.7660443,1800,388888.8889
palakkad,Vidya Nagar,₹63 Lac,6300000,"3,920 sqft",3920,,1607.142857,8.999081726,700071.4286
palakkad,Ottapalam,₹54 Lac,5400000,"7,840 sqft",7840,,688.7755102,17.99816345,300030.6122
palakkad,Mundur,₹24 Lac,2400000,"3,484 sqft",3484,,688.8633754,7.998163453,300068.8863
palakkad,Kanjikode,₹12 Lac,1200000,"1,742 sqft",1742,,688.8633754,3.999081726,300068.8863
palakkad,Kanjikode,₹9 Lac,900000,"1,306 sqft",1306,,689.1271057,2.998163453,300183.7672
palakkad,Kanjikode,₹16 Lac,1600000,"2,395 sqft",2395,,668.0584551,5.498163453,291006.263
palakkad,Fort Garden residential society,₹30 Lac,3000000,"4,356 sqft",4356,,688.7052342,10,300000
palakkad,Edathara,₹19.25 Lac,1925000,"2,395 sqft",2395,,803.7578288,5.498163453,350116.9102
palakkad,Muttikulangara,₹19.89 Lac,1989000,"2,665 sqft",2665,,746.3414634,6.117998163,325106.3415
palakkad,Kizhakkencheri,₹25 Lac,2500000,"8,712 sqft",8712,,286.9605142,20,125000
palakkad,Kalepully,₹65 Lac,6500000,"10,890 sqft",10890,,596.8778696,25,260000
palakkad,Sekharipuram,₹1.3 Cr,13000000,"4,029 sqft",4029,,3226.607099,9.249311295,1405510.052
palakkad,Kanjikode,₹28 Lac,2800000,"2,722 sqft",2722,,1028.6554,6.248852158,448082.2924
palakkad,,₹3.09 Cr,30900000,"28,314 sqft",28314,,1091.33291,65,475384.6154
palakkad,Shoranur,₹80 Lac,8000000,"23,522 sqft",23522,,340.1071337,53.99908173,148150.6675
palakkad,Eruthempathy,₹4.95 Lac,495000,"2,395 sqft",2395,,206.6805846,5.498163453,90030.06263
palakkad,Kalmandapam,₹78 Lac,7800000,"34,848 sqft",34848,,223.8292011,80,97500
palakkad,Chulanur,₹40 Lac,4000000,"5,22,72,000 sqft",52272000,,0.076522804,120000,33.33333333
palakkad,Pattambi,₹37.25 Lac,3725000,"9,147 sqft",9147,,407.2373456,20.99862259,177392.5877
palakkad,,₹56 Lac,5600000,"6,969 sqft",6969,,803.5586167,15.99862259,350030.1334
palakkad,Chandranagar Colony Extension,₹90 Lac,9000000,"7,840 sqft",7840,,1147.959184,17.99816345,500051.0204
palakkad,Karalassery,₹9 Lac,900000,"6,533 sqft",6533,,137.7621307,14.99770432,60009.18414
palakkad,Tharekkad,₹2.56 Cr,25600000,"6,969 sqft",6969,,3673.410819,15.99862259,1600137.753
palakkad,Mannarkkad,₹30 Lac,3000000,35 sqft,35,,85714.28571,0.080348944,37337142.86
palakkad,Alathur,₹27 Lac,2700000,"3,645 sqft",3645,,740.7407407,8.367768595,322666.6667
palakkad,Nemmara,₹12 Lac,1200000,"2,178 sqft",2178,,550.9641873,5,240000
palakkad,Karalassery,₹18 Lac,1800000,"4,356 sqft",4356,,413.2231405,10,180000
palakkad,Nallepilly,₹40 Lac,4000000,"3,920 sqft",3920,,1020.408163,8.999081726,444489.7959
palakkad,Pattambi,₹13 Cr,130000000,"65,34,000 sqft",6534000,,19.89592899,15000,8666.666667
palakkad,Koottanad,₹1.2 Cr,12000000,"26,136 sqft",26136,,459.1368228,60,200000
palakkad,Vadakkencherry,₹25 Cr,250000000,"1,33,293 sqft",133293,,1875.567359,305.9986226,816997.1416
palakkad,Kanjikode,₹19.5 Lac,1950000,"2,175 sqft",2175,,896.5517241,4.993112948,390537.931
palakkad,Nemmara,₹30 Lac,3000000,"26,136 sqft",26136,,114.7842057,60,50000
palakkad,Kalluvazhi,₹50 Lac,5000000,"44,866 sqft",44866,,111.4429635,102.9981635,48544.5549
palakkad,Mannarkkad,₹8 Lac,800000,"4,356 sqft",4356,,183.6547291,10,80000
palakkad,Shoranur,₹69 Lac,6900000,"9,474 sqft",9474,,728.3090564,21.74931129,317251.425
palakkad,Karalassery,₹9.75 Lac,975000,"2,831 sqft",2831,,344.4012716,6.499081726,150021.1939
palakkad,Pallavoor,₹33.75 Lac,3375000,"5,880 sqft",5880,,573.9795918,13.49862259,250025.5102
palakkad,Alathur,₹175 Cr,1750000000,"30,49,200 sqft",3049200,,573.9210285,7000,250000
palakkad,West Kaippuram,₹3.3 Cr,33000000,"17,859 sqft",17859,,1847.807828,40.99862259,804905.0899
palakkad,Vallapuzha,₹25 Lac,2500000,"13,068 sqft",13068,,191.3070095,30,83333.33333
palakkad,Thiruvalathur,₹12 Lac,1200000,"2,552 sqft",2552,,470.2194357,5.858585859,204827.5862
palakkad,Pudunagaram,₹14 Lac,1400000,"2,176 sqft",2176,,643.3823529,4.995408632,280257.3529
palakkad,Akathethara,₹1 Cr,10000000,"32,670 sqft",32670,,306.0912152,75,133333.3333
palakkad,Vengassery,₹40.11 Lac,4011000,"20,255 sqft",20255,,198.025179,46.49908173,86259.76796
palakkad,Paddur Alathur,₹2.5 Cr,25000000,"23,522 sqft",23522,,1062.834793,53.99908173,462970.8358
palakkad,Padur,₹22.5 Lac,2250000,"2,178 sqft",2178,,1033.057851,5,450000
palakkad,Kongad,₹20 Lac,2000000,"4,356 sqft",4356,,459.1368228,10,200000
palakkad,Alathur,₹2 Cr,20000000,"32,670 sqft",32670,,612.1824304,75,266666.6667
palakkad,Mundur,₹9 Lac,900000,"2,265 sqft",2265,,397.3509934,5.199724518,173086.0927
palakkad,Erimayur,₹64 Lac,6400000,"13,939 sqft",13939,,459.1434106,31.99954086,200002.8696
palakkad,Thrithala,₹2.03 Cr,20300000,"20,037 sqft",20037,,1013.125717,45.99862259,441317.5625
palakkad,Thrithala,₹2.03 Cr,20300000,"19,602 sqft",19602,,1035.608611,45,451111.1111
palakkad,Kallekkulangara,₹75 Lac,7500000,"4,356 sqft",4356,,1721.763085,10,750000
palakkad,Alathur,₹40 Lac,4000000,"15,681 sqft",15681,,255.0857726,35.99862259,111115.3625
palakkad,Prathiba Nagar,₹37 Lac,3700000,"2,395 sqft",2395,,1544.885177,5.498163453,672951.9833
palakkad,Akathethara,₹26 Lac,2600000,"5,662 sqft",5662,,459.2016955,12.99816345,200028.2586
palakkad,Kizhakkencheri,₹13 Lac,1300000,"1,742 sqft",1742,,746.2686567,3.999081726,325074.6269
palakkad,Kallekkad,₹3.25 Lac,325000,"1,740 sqft",1740,,186.7816092,3.994490358,81362.06897
palakkad,Kongad,₹72.8 Lac,7280000,"45,302 sqft",45302,,160.6993069,103.9990817,70000.61807
palakkad,Kadampazhipuram,₹5.5 Lac,550000,"3,049 sqft",3049,,180.3870121,6.999540863,78576.58249
palakkad,Karukaputhoor,₹42 Lac,4200000,"18,295 sqft",18295,,229.570921,41.99954086,100001.0932
palakkad,Thenur,₹49.5 Lac,4950000,"7,840 sqft",7840,,631.377551,17.99816345,275028.0612
palakkad,Pirayiri,₹45 Lac,4500000,"4,682 sqft",4682,,961.1277232,10.74839302,418667.2362
palakkad,Pattambi,₹64 Lac,6400000,"13,939 sqft",13939,,459.1434106,31.99954086,200002.8696
palakkad,Erattakulam,₹2 Cr,20000000,"83,560 sqft",83560,,239.3489708,191.8273646,104260.4117
palakkad,Mannampatta,₹14 Lac,1400000,"5,227 sqft",5227,,267.8400612,11.99954086,116671.1307
palakkad,Koduvayur,₹48 Lac,4800000,"5,227 sqft",5227,,918.3087813,11.99954086,400015.3051
palakkad,Malampuzha,₹2.73 Cr,27300000,"2,17,800 sqft",217800,,125.3443526,500,54600
palakkad,Pathirippala,₹1.65 Cr,16500000,"1,19,790 sqft",119790,,137.7410468,275,60000
palakkad,Vadakkencherry,₹2 Cr,20000000,"65,340 sqft",65340,,306.0912152,150,133333.3333
palakkad,Ozhalapathy,₹1.2 Cr,12000000,"56,000 sqft",56000,,214.2857143,128.5583104,93342.85714
palakkad,Mangalam Palam,₹40 Lac,4000000,"7,618 sqft",7618,,525.0721974,17.48852158,228721.4492
palakkad,Ottapalam,₹27.09 Lac,2709000,"5,619 sqft",5619,,482.1142552,12.89944904,210008.9696
palakkad,New Civil Nagar,₹60 Lac,6000000,"4,530 sqft",4530,,1324.503311,10.39944904,576953.6424
palakkad,Puduppariyaram,₹20 Lac,2000000,"2,178 sqft",2178,,918.2736455,5,400000
palakkad,Eruthempathy,₹5 Lac,500000,"2,178 sqft",2178,,229.5684114,5,100000
palakkad,Mannarkkad,₹9 Cr,90000000,"87,120 sqft",87120,,1033.057851,200,450000
palakkad,Ottapalam,₹1.25 Cr,12500000,"10,454 sqft",10454,,1195.714559,23.99908173,520853.2619
palakkad,Padur,₹1.56 Cr,15600000,"22,651 sqft",22651,,688.7113152,51.99954086,300002.6489
palakkad,Kongad,₹90 Lac,9000000,"42,253 sqft",42253,,213.002627,96.99954086,92783.94434
palakkad,Sathrapadi,₹42 Lac,4200000,"2,613 sqft",2613,,1607.347876,5.99862259,700160.7348
palakkad,Koduvayur,₹63 Lac,6300000,8 sqft,8,,787500,0.018365473,343035000
palakkad,kunnumpuram,₹50 Lac,5000000,"17,424 sqft",17424,,286.9605142,40,125000
